Guildford Borough Council - Business Rates information as at 1 April 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This file contains information on rateable values, charges, reliefs and ratepayers as at 1 April 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For additional information please see https://www.guildford.gov.uk/businessrates.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Place Ref,Property Addr 1,Property Addr 2,Property Addr 3,Property Addr 4,Property Addr 5,Property Post Code,Property Description,31/03/2017 Rateable Value,31/03/2023 Rateable Value,Current Rateable Value,Annual Charge,Transitional Reduction,Empty (Y/N) or Not Available (N/A),Date Fell Empty,Empty Exemption,Small Business Rate Relief (Y/N),Mandatory Relief (Y/N),Mandatory Relief %,Discretionary Relief (Y/N),Discretionary Relief %,Rural Rate Relief Y/N,Supporting Small Business Relief,Retail Discount Y/N,Name,Correspondence Addr 1,Correspondence Addr 2,Correspondence Addr 3,Correspondence Addr 4,Correspondence Addr 5,Correspondence Post Code
188240066,1st Flr Unit E,Rio Works,Polesden Lane,Ripley,Woking Surrey,GU23 6JX,WAREHOUSE AND PREMISES,,"6,900","7,300","3,642.70",0.00,N,,,Y,N,0,N,0,N,N,N,Xpress Messenger-Guildford LLP,1st Flr Unit E,Rio Works,Polesden Lane,Ripley,Woking Surrey,GU23 6JX
188240071,Ground Floor,Unit D Rio Works,Polesdon Lane,Ripley,Woking Surrey,GU23 6JX,WAREHOUSE AND PREMISES,"8,200","8,200","8,500","4,241.50",0.00,N,,,Y,N,0,N,0,N,N,N,Urban Greens Ltd,Ground Floor,Unit D Rio Works,Polesdon Lane,Ripley,Woking Surrey,GU23 6JX
188240072,First Floor,Unit D Rio Works,Polesdon Lane,Ripley,Woking Surrey,GU23 6JX,SHOWROOM AND PREMISES,"11,250","11,250","11,750","5,863.25",0.00,N,,,Y,N,0,N,0,N,N,N,Urban Greens Christmas Services Ltd,First Floor,Unit D Rio Works,Polesdon Lane,Ripley,Woking Surrey,GU23 6JX
188270020,Shell Burnt Common,Portsmouth Road,Send,Woking,Surrey,GU23 7JY,PETROL FILLING STATION AND PREMISES,"132,000","66,500","156,000","67,725.97","17,450.03",N,,,N,N,0,N,0,N,N,N,Shell UK Ltd,,,,,,
188270074,Grd Flr East,Milestone House,Portsmouth Road,Ripley,Woking Surrey,GU23 6HA,OFFICES AND PREMISES,"36,500","38,250","48,000","23,952.00",0.00,N,,,N,N,0,N,0,N,N,N,NASUWT,Hillscourt Education Centre,Rose Hill,Rednal,Birmingham,,B45 8RS
188270075,1st Flr,Milestone House,Portsmouth Road,Ripley,Woking Surrey,GU23 6HA,OFFICES AND PREMISES,"64,500","63,500","79,500","43,407.00",0.00,N,,,N,N,0,N,0,N,N,N,NASUWT,Hillscourt Education Centre,Rose Hill,Rednal,Birmingham,,B45 8RS
188270076,Block of 10 Parking Spaces IRO Grd Flr East,Milestone House,Portsmouth Road,Ripley,Woking Surrey,GU23 6HA,CAR PARKING SPACE AND PREMISES,"5,000","5,000","5,000","2,495.00",0.00,N,,,N,N,0,N,0,N,N,N,NASUWT,Hillscourt Education Centre,Rose Hill,Rednal,Birmingham,,B45 8RS
188270077,Block of 10 Parking Spaces Front IRO 1st Flr East,Milestone House,Portsmouth Road,Ripley,Woking Surrey,GU23 6HA,CAR PARKING SPACE AND PREMISES,"5,000","5,000","5,000","2,495.00",0.00,N,,,N,N,0,N,0,N,N,N,NASUWT,Hillscourt Education Centre,Rose Hill,Rednal,Birmingham,,B45 8RS
188270078,Block of 10 Parking Spaces Side IRO 1st Flr,Milestone House,Portsmouth Road,Ripley,Woking Surrey,GU23 6HA,CAR PARKING SPACE AND PREMISES,"5,000","5,000","5,000","2,495.00",0.00,N,,,N,N,0,N,0,N,N,N,NASUWT,Hillscourt Education Centre,Rose Hill,Rednal,Birmingham,,B45 8RS
188270079,Grd Flr West,Milestone House,Portsmouth Road,Ripley,Woking Surrey,GU23 6HA,OFFICES AND PREMISES,,"20,250","23,750","11,851.25",0.00,N,,,N,N,0,N,0,N,N,N,Optimal Health Inspired Ltd,81 Agraria Road,Guildford,Surrey,,,GU2 4LG
188270080,8 Parking Spaces for Gnd Flr West Adj LHS of,Milestone House,Portsmouth Road,Ripley,Woking Surrey,GU23 6HA,CAR PARKING SPACES AND PREMISES,,"1,600","1,600",798.40,0.00,N,,,N,N,0,N,0,N,N,N,Optimal Health Inspired Ltd,81 Agraria Road,Guildford,Surrey,,,GU2 4LG
188300735,Surrey County Scouts Boathouse,Potters Lane,Send,Woking,Surrey,GU23 7AJ,BOAT SHED AND PREMISES,275,275,315,157.19,0.00,N,,,N,Y,80,Y,20,N,N,N,Woking Sea Rangers,,,,,,
188300736,Woking Sea Rangers Boathouse,Potters Lane,Send,Woking,Surrey,GU23 7AJ,BOAT SHED AND PREMISES,810,760,810,404.19,0.00,N,,,N,Y,80,Y,20,N,N,N,Woking Sea Rangers,,,,,,
188300737,Send Boathouse,Potters Lane,Send,Woking,Surrey,GU23 7AH,BOATHOUSE AND PREMISES,760,760,800,399.20,0.00,N,,,N,N,0,N,0,N,N,N,Woking & District Angling Association,Richard Upton,8 Hoe Cottages,Hoe Lane,Peaslake,Guildford,GU5 9SW
188301241,Sendholme Cricket Ground,Potters Lane,Send,Woking,Surrey,GU23 7JH,CRICKET PAVILLION,"2,850","2,850","3,850","1,642.59",278.56,N,,,Y,N,0,N,0,N,N,N,Concorde Cricket Club,Sendholme Cricket Ground,Potters Lane,Send,Woking,Surrey,GU23 7JH
188420271,The Barn,Hillside Farm,Sandy Lane,Send,Woking Surrey,GU23 7AP,SELF CATERING HOLIDAY UNITS (TWO) AND PREMISES,,"4,400","3,200","1,596.80",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
188480860,Send C Of E Primary School,Send Barns Lane,Send,Woking,Surrey,GU23 7BS,SCHOOL AND PREMISES,"118,000","114,000","138,000","75,348.00",0.00,N,,,N,Y,80,N,0,N,N,N,Send Church of England First School (Foundation School),Send C Of E Primary School,Send Barns Lane,Send,Woking,Surrey,GU23 7BS
188480880,Villages Medical Centre,Send Barns Lane,Send,Woking,Surrey,GU23 7BP,HEALTH CENTRE AND PREMISES,"24,000","26,500","27,500","13,722.50",0.00,N,,,N,N,0,N,0,N,N,N,PHIP (5) Limited,Villages Medical Centre,Send Barns Lane,Send,Woking,Surrey,GU23 7BP
188480881,Moss Pharmacy,Send Barns Lane,Send,Woking,Surrey,GU23 7BP,PHARMACY AND PREMISES,"12,750","13,250","24,500","9,504.39","2,721.11",N,,,N,N,0,N,0,N,N,N,Boots UK Ltd,GL Hearn Management Ltd,P O Box 1937,Southampton,,,SO15 9NL
188600640,Cemetery,Send Hill,Send,Woking,Surrey,GU23 7AU,CEMETERY AND PREMISES,"1,575","2,550","2,650","1,322.35",0.00,N,,,N,N,0,N,0,N,N,N,Send Parish Council,,,,,,
188600661,Storage / Workshop @,Send Hill Studios,Send Hill,Send,Woking Surrey,GU23 7HT,STABLES & PREMISES,"1,650","5,100","5,000","2,495.00",0.00,N,,,Y,N,0,N,0,N,N,N,Bond Ceramics Ltd,1 School Close,Guildford,Surrey,,,GU1 1QJ
188600664,Units 5 To 7,Send Hill Studios,Send Hill,Send,Woking Surrey,GU23 7HT,STORE AND PREMISES,"1,375","1,550","2,000",893.33,104.67,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
188600665,Unit 8,Send Hill Studios,Send Hill,Send,Woking Surrey,GU23 7HT,WAREHOUSE AND PREMISES,275,310,395,178.66,18.45,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
188600667,Builders Yard at,Send Hill Studios,Send Hill,Send,Woking Surrey,GU23 7HT,LAND USED FOR STORAGE AND PREMISES,"9,500","12,500","15,750","7,204.32",654.93,N/A,,,N,N,0,N,0,N,Y,N,,,,,,,
188600668,Units 1 & 2,Send Hill Studios,Send Hill,Send,Woking Surrey,GU23 7HT,WAREHOUSE AND PREMISES,"1,225","1,375","1,775",792.48,93.25,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
188600669,Unit 4,Send Hill Studios,Send Hill,Send,Woking Surrey,GU23 7HT,WAREHOUSE AND PREMISES,760,850,"1,100",489.90,59.00,N,,,Y,N,0,N,0,N,N,N,Play Live LLP,Unit 4,Send Hill Studios,Send Hill,Send,Woking Surrey,GU23 7HT
188660351,Saddlers Arms,Send Marsh Road,Send,Woking,Surrey,GU23 6JQ,PUBLIC HOUSE AND PREMISES,"32,200","18,900","9,300","4,640.70",0.00,N,,,N,N,0,N,0,N,N,Y,Orchid Gate Ltd,Ferneberge House,Alexandra Road,Farnborough,Hants,,GU14 6DQ
188780200,20 Send Road,Send,Woking,Surrey,,GU23 7ET,"FACTORY, OFFICE AND PREMISES","102,500","102,000","111,000","60,606.00",0.00,Y,16/06/2023,6 months,N,N,0,N,0,N,N,N,Elivia Homes (Central) Limited,Apollo House Mercury Park,Wycombe Lane,Wooburn Green,High Wycombe,Buckinghamshire,HP10 0HH
188780461,R/O,46 Send Road,Send,Woking,Surrey,GU23 7EU,HALL AND PREMISES,"1,350","1,350","2,375",778.06,407.07,N,,,N,Y,80,Y,20,N,N,N,1st Send (St Marys) Scout Group,,,,,,
188780660,66 Send Road,Send,Woking,Surrey,,GU23 7EU,SHOP AND PREMISES,"15,250","15,250","15,750","7,859.25",0.00,N,,,N,N,0,N,0,N,N,N,Alan Greenwood & Sons Ltd,66 Send Road,Send,Woking,Surrey,,GU23 7EU
188780920,92 Send Road,Send,Woking,Surrey,,GU23 7EZ,VEHICLE REPAIR WORKSHOP AND PREMISES,"17,000","21,000","29,750","14,845.25",0.00,N,,,N,N,0,N,0,N,N,Y,J B Motors & Sons Ltd,92 Send Road,Send,Woking,Surrey,,GU23 7EZ
188781390,139 Send Road,Send,Woking,Surrey,,GU23 7HN,SHOP AND PREMISES,"11,000","11,000","11,250","5,613.75",0.00,N,,,Y,N,0,N,0,N,N,N,2NV Ltd,139 Send Road,Send,Woking,Surrey,,GU23 7HN
188781392,R/o,139 Send Road,Send,Woking,Surrey,GU23 7HN,OFFICES AND PREMISES,"11,500","15,000","17,500","8,645.18",87.32,N/A,,,N,N,0,N,0,N,N,N,,,,,,,
188781405,140-141 Send Road,Send,Woking,Surrey,,GU23 7HN,SHOP AND PREMISES,"8,200","8,200","8,400","4,191.60",0.00,N,,,Y,N,0,N,0,N,N,N,P J Construction (Surrey) Ltd,140 / 141 Send Road,Send,Woking,Surrey,,GU23 7HN
188781411,Lancaster Hall,Send Road,Send,Woking,Surrey,GU23 7HN,HALL AND PREMISES,"5,000","5,000","10,000","2,881.73","2,108.27",N,,,N,Y,80,N,0,N,N,Y,The Lancaster Hall,,,,,,
188781423,142 Send Road,Send,Woking,Surrey,,GU23 7HN,SHOP AND PREMISES,"7,700","7,700","7,900","3,942.10",0.00,N,,,Y,N,0,N,0,N,N,N,CNJ Construction Consultants Ltd,142 Send Road,Send,Woking,Surrey,,GU23 7HN
188781480,148 Send Road,Send,Woking,Surrey,,GU23 7EZ,SHOP AND PREMISES,"6,300","6,500","6,700","3,343.30",0.00,N,,,Y,N,0,N,0,N,N,N,The Village Barbers of Send Ltd,148 Send Road,Send,Woking,Surrey,,GU23 7EZ
188781491,149 Send Road,Send,Woking,Surrey,,GU23 7EZ,SHOP AND PREMISES,"10,000","10,000","10,250","5,114.75",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
188781501,150 Send Road,Send,Woking,Surrey,,GU23 7EZ,SHOP AND PREMISES,"8,300","8,300","8,500","4,241.50",0.00,N,,,Y,N,0,N,0,N,N,N,Taste of India (Surrey) Ltd,150 Send Road,Send,Woking,Surrey,,GU23 7EZ
188781510,151 Send Road,Send,Woking,Surrey,,GU23 7EZ,SHOP AND PREMISES,"7,200","7,200","7,300","3,642.70",0.00,N,,,N,Y,80,N,0,N,N,Y,DEBRA,The Capitol Building,Oldbury,Bracknell,,,RG12 8FZ
188781531,152-153 Send Road,Send,Woking,Surrey,,GU23 7EZ,SHOP AND PREMISES,"16,500","16,500","17,000","8,483.00",0.00,N,,,N,N,0,N,0,N,N,N,Alliance Property Holdings Ltd t/a McColls,Gerald Eve LLP,35 Kings Hall Avenue,West Malling,Kent,,ME19 4DN
188781541,154 Send Road,Send,Woking,Surrey,,GU23 7EZ,SHOP AND PREMISES,"8,800","8,800","9,000","4,491.00",0.00,N,,,Y,N,0,N,0,N,N,N,Wakeford Fireplaces Limited,154 Send Road,Send,Woking,Surrey,,GU23 7EZ
188781553,Ground Floor,155 Send Road,Send,Woking,Surrey,GU23 7EZ,SHOP AND PREMISES,"9,300","9,300","9,600","4,790.40",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
188782191,The New Inn,Send Road,Send,Woking,Surrey,GU23 7EN,PUBLIC HOUSE AND PREMISES,"29,500","46,200","30,000","14,970.00",0.00,N/A,,,N,N,0,N,0,N,N,Y,,,,,,,
188782210,175 Send Road,Send,Woking,Surrey,,GU23 7ET,Surgery and Premises,"8,900","11,750","12,000","5,988.00",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
188782220,Pavillion Send Recreation Grd,Send Road,Send,Woking,Surrey,GU23 7HN,PAVILION AND PREMISES,475,475,475,237.03,0.00,N,,,N,N,0,N,0,N,N,N,Send Parish Council,,,,,,
188900153,Cartbridge Narrowboat Basin,Tannery Lane,Send,Woking,Surrey,GU23 7EF,NARROWBOAT BASIN AND PREMISES,,"26,000","48,250","18,650.13","5,426.62",N,,,N,N,0,N,0,N,N,Y,Cartbridge Basin Ltd,Cartbridge Narrowboat Basin,Tannery Lane,Send,Woking,Surrey,GU23 7EF
188900154,Grd Flr (Warehouse & Office) & 1st Flr Storage,Clockbarn,Tannery Lane,Send,Woking Surrey,GU23 7EF,WAREHOUSE AND PREMISES,,"21,500","26,250","13,098.75",0.00,N,,,N,N,0,N,0,N,N,N,Environet UK Ltd,Clockbarn,Tannery Lane,Send,Woking,Surrey,GU23 7EF
188900155,Grd Flr Office 1,Clockbarn,Tannery Lane,Send,Woking Surrey,GU23 7EF,OFFICES AND PREMISES,,"8,400","9,900","4,841.30",98.80,N,,,N,N,0,N,0,N,N,N,CloudTech24 Ltd,Grd Flr Office 3 Clockbarn,Tannery Lane,Send,Woking,Surrey,GU23 7EF
188900156,Grd Flr Office 2,Clockbarn,Tannery Lane,Send,Woking Surrey,GU23 7EF,OFFICES AND PREMISES,,"6,900","8,100","3,976.79",65.11,N,,,N,N,0,N,0,N,N,N,CloudTech24 Ltd,Grd Flr Office 3 Clockbarn,Tannery Lane,Send,Woking,Surrey,GU23 7EF
188900157,Grd Flr Office 3,Clockbarn,Tannery Lane,Send,Woking Surrey,GU23 7EF,OFFICES AND PREMISES,,"10,250","12,000","5,907.54",80.46,N,,,Y,N,0,N,0,N,N,N,CloudTech24 Ltd,Grd Flr Office 3 Clockbarn,Tannery Lane,Send,Woking,Surrey,GU23 7EF
188900164,Send Business Centre,Tannery Lane,Send,Woking,Surrey,GU23 7HB,Warehouse and Premises,"114,000","114,000","137,000","74,802.00",0.00,N,,,N,N,0,N,0,N,N,N,Wey Estates Ltd,3 Tannery House,Tannery Lane,Send,Woking,,GU23 7EF
188900172,"Ground Floor, Tannery House",Tannery Lane,Send,Woking,Surrey,GU23 7EF,OFFICES AND PREMISES,"27,250","38,500","41,750","20,833.25",0.00,N,,,N,N,0,N,0,N,N,N,Wey Estates Ltd,3 Tannery House,Tannery Lane,Send,Woking,,GU23 7EF
188900173,"2nd Floor, Tannery House",Tannery Lane,Send,Woking,Surrey,GU23 7EF,OFFICES AND PREMISES,"20,250","29,750","31,500","15,718.50",0.00,N,,,N,N,0,N,0,N,N,N,Lifelines Ltd t/a Lifelines Neuro,2nd Floor Tannery House,Tannery Lane,Send,Woking,Surrey,GU23 7EF
188900174,"1st Floor, Tannery House",Tannery Lane,Send,Woking,Surrey,GU23 7EF,OFFICES AND PREMISES,"30,500","42,750","46,500","23,203.50",0.00,Y,31/10/2019,,N,N,0,N,0,N,N,N,Wey Estates Ltd,3 Tannery House,Tannery Lane,Send,Woking,,GU23 7EF
188900200,Social Club,Tannery Lane,Send,Woking,Surrey,GU23 7EF,CLUB AND PREMISES,"6,200","5,200","8,800","2,996.99","1,394.21",N,,,N,N,0,N,0,N,N,Y,Send Social & Ex-Service Club,Social Club,Tannery Lane,Send,Woking,Surrey,GU23 7EF
188900201,Transmitter Mast (23014) @ RMC Rayner Farm,Tannery Lane,Send,Woking,Surrey,GU23 7EQ,COMMUNICATION STATION AND PREMISES,"5,700","6,300","7,300","3,630.98",11.72,N,,,N,N,0,N,0,N,N,N,Mobile Broadband Network Ltd,Avison Young,PO Box 6079,Wolverhampton,,,WV1 9RA
188900202,Independent Distribution Network Operator,Tannery House,Tannery Lane,Send,Woking Surrey,GU23 7EF,Independent Distribution Network Operator,,460,610,265.12,39.27,N,,,N,N,0,N,0,N,N,N,The Electricity Network Company Ltd,Avison Young,P O Box 6079,Wolverhampton,,,WV1 9RA
189320033,Lomond Farm,Woodhill,Send,Woking,Surrey,GU23 7JR,OFFICES AND PREMISES,"5,800","8,600","9,900","4,940.10",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
189320034,Send Barns Stables,Woodhill,Send,Woking,Surrey,GU23 7JR,LIVERY STABLES,"4,500","9,900","9,900","4,940.10",0.00,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
193860010,Telecommunications Monopole at,A3 Southbound Slip Road,Lower Eashing,Godalming,Surrey,GU7 2QF,COMMUNICATION STATION AND PREMISES,"4,750","5,800","6,800","3,342.80",50.40,N,,,N,N,0,N,0,N,N,N,Mobile Broadband Network Ltd,Avison Young,PO Box 6079,Wolverhampton,,,WV1 9RA
193900011,Frederick R Miller At Home Farm,By-pass Road,Hurtmore,Godalming,Surrey,GU8 6AD,WAREHOUSE AND PREMISES,"44,500","44,500","50,500","25,199.50",0.00,N,,,N,N,0,N,0,N,N,N,Frederick R Miller Ltd,At Home Farm,By-Pass Road,Hurtmore,Godalming,,GU8 6AD
193900021,No. 1 New Office At Home Farm,By-Pass Road,Hurtmore,Godalming,Surrey,GU8 6AD,OFFICES AND PREMISES,"8,800","11,500","13,500","6,627.97",108.53,N,,,Y,N,0,N,0,N,Y,N,Eibeplay Ltd,No. 1 New Office At Home Farm,By-Pass Road,Hurtmore,Godalming,Surrey,GU8 6AD
193900022,No. 4 New Office at Home Farm,By-Pass Road,Hurtmore,Godalming,Surrey,GU8 6AD,OFFICES AND PREMISES,"4,950","7,300","8,600","4,207.32",84.08,N,,,Y,N,0,N,0,N,N,N,Home Farm Polo Limited,No. 4 New Office at Home Farm,By-Pass Road,Hurtmore,Godalming,Surrey,GU8 6AD
193900023,No. 3 New Office at Home Farm,By-Pass Road,Hurtmore,Godalming,Surrey,GU8 6AD,OFFICES AND PREMISES,"5,300","7,600","9,000","4,380.22",110.78,N,,,Y,N,0,N,0,N,N,N,NCD Electrical (NI) Ltd,No. 3 New Office at Home Farm,By-Pass Road,Hurtmore,Godalming,Surrey,GU8 6AD
194050182,The Studio,Eashing Farm,Eashing Lane,Godalming,Surrey,GU7 2QB,OFFICES AND PREMISES,,"9,700","11,250","5,590.55",23.20,N,,,Y,N,0,N,0,N,N,N,Starlabs Online Ltd,The Studio,Eashing Farm,Eashing Lane,Godalming,Surrey,GU7 2QB
194050183,Car Space 4,The Studio,Eashing Lane,Godalming,Surrey,GU7 2QB,CAR PARKING SPACE AND PREMISES,,200,200,99.80,0.00,N,,,N,N,0,N,0,N,N,N,Starlabs Online Ltd,The Studio,Eashing Farm,Eashing Lane,Godalming,Surrey,GU7 2QB
194050301,The Granary,Eashing Lane,Godalming,Surrey,,GU7 2QA,OFFICES AND PREMISES,"9,900","12,500","14,500","7,204.32",31.18,N,,,N,N,0,N,0,N,N,N,Sysco Productions Ltd,The Rickyard,Eashing Lane,Godalming,Surrey,,GU7 2QA
194050302,The Oval Office,The Rickyard,Eashing Lane,Godalming,Surrey,GU7 2QA,OFFICES AND PREMISES,"12,000","15,750","18,250","9,077.43",29.32,N/A,,,N,N,0,N,0,N,N,Y,,,,,,,
194050303,The Long Barn,The Rickyard,Eashing Lane,Godalming,Surrey,GU7 2QA,OFFICES AND PREMISES,"15,500","20,000","23,250","11,601.75",0.00,N,,,N,N,0,N,0,N,N,N,Outside Consulting Limited,Fourth Floor,Abbots House,Abbey Street,Reading,Berkshire,RG1 3BD
194050304,Unit 1 The Rickyard,Eashing Lane,Godalming,Surrey,,GU7 2QA,WORKSHOP AND PREMISES,"5,000","9,200","12,250","5,302.37",810.38,N,,,Y,N,0,N,0,N,N,N,Jordans Garage Ltd,Unit 1 The Rickyard,Eashing Lane,Godalming,Surrey,,GU7 2QA
194050305,Unit 2 The Rickyard,Eashing Lane,Godalming,Surrey,,GU7 2QA,WORKSHOP AND PREMISES,"3,450","6,200","8,200","3,573.34",518.46,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
194050306,Unit 3 The Rickyard,Eashing Lane,Godalming,Surrey,,GU7 2QA,WORKSHOP AND PREMISES,"4,950","9,000","11,750","5,187.11",676.14,N,,,Y,N,0,N,0,N,N,N,Charterhouse Garages Ltd,Unit 3 The Rickyard,Eashing Lane,Godalming,Surrey,,GU7 2QA
194050307,Unit 4 The Rickyard,Eashing Lane,Godalming,Surrey,,GU7 2QA,WAREHOUSE AND PREMISES,"18,500","18,500","22,000","10,978.00",0.00,N,,,N,N,0,N,0,N,N,Y,Eco Haus Southwest Ltd,EcoHaus Internorm Head Office,Unit 104 West,Aston Down Business Park,Stroud,Gloucestershire,GL6 8GA
194050308,Unit 5 The Rickyard,Eashing Lane,Godalming,Surrey,,GU7 2QA,WAREHOUSE AND PREMISES,"6,500","11,750","14,750","6,772.05",588.20,N,,,Y,N,0,N,0,N,Y,N,CPL Kitchens Ltd,Unit 5 The Rickyard,Eashing Lane,Godalming,Surrey,,GU7 2QA
194050312,Orange Transmitter Mast SUR 0116,Milford Substation,Eashing Lane,Godalming,Surrey,GU7 2JZ,COMMUNICATION STATION AND PREMISES,,"7,500","8,600","4,291.40",0.00,Y,01/04/2017,Other,N,N,0,N,0,N,N,N,Orange PCS Ltd,Avison Young,PO Box 6079,Wolverhampton,,,WV1 9RA
194170143,Grenville,Grenville Road,Shackleford,Godalming,Surrey,GU8 6AX,OFFICES AND PREMISES,"4,900","10,750","12,250","6,112.75",0.00,N,,,N,Y,80,N,0,N,N,N,Elam Ministries Trust,Grenville,Grenville Road,Shackleford,Godalming,Surrey,GU8 6AX
194230011,Halfway Courtyard,Halfway Lane,Godalming,Surrey,,GU7 2QQ,WAREHOUSE AND PREMISES,"13,500","15,500","16,750","8,358.25",0.00,N,,,N,N,0,N,0,N,N,N,Brennan Trading Ltd,Halfway Courtyard,Halfway Lane,Godalming,Surrey,,GU7 2QQ
194230012,Fitzpatrick Referrals,Halfway Lane,Godalming,Surrey,,GU7 2QQ,SURGERY AND PREMISES,"147,000","215,000","277,500","151,515.00",0.00,N,,,N,N,0,N,0,N,N,N,Fitzpatrick Referrals Ltd,Fitzpatrick Referrals,Halfway Lane,Godalming,Surrey,,GU7 2QQ
194410031,Squirrels Inn Restaurant and,"Country Hotel,",Hurtmore Road,Godalming,Surrey,GU7 2RN,PUBLIC HOUSE AND PREMISES,"30,200","37,250","31,600","15,768.40",0.00,N,,,N,N,0,N,0,N,N,Y,The Squirrel Inn Limited,Squirrels Inn Restaurant and,Country Hotel,Hurtmore Road,Godalming,Surrey,GU7 2RN
194410071,The Old Village Stores,Hurtmore Road,Godalming,Surrey,,GU7 2RL,SHOP AND PREMISES,"6,000","6,000","8,000","3,458.07",533.93,N/A,,,Y,N,0,N,0,N,N,N,,,,,,,
194410200,Hurtmore Golf Club,Hurtmore Road,Godalming,Surrey,,GU7 2RN,GOLF COURSE AND PREMISES,"58,500","58,500","54,500","29,757.00",0.00,N,,,N,N,0,N,0,N,N,N,Burry & Knight Ltd,10 Hoburne Lane,Christchurch,Dorset,,,BH23 4HP
194470192,Aldro School,Lombard Street,Shackleford,Godalming,Surrey,GU8 6AS,School and Premises,"189,000","194,000","230,000","125,580.00",0.00,N,,,N,Y,80,N,0,N,N,N,Aldro School Educational Trust Ltd,Aldro School,Lombard Street,Shackleford,Godalming,Surrey,GU8 6AS
194530074,Grd Flr Rear and 1st Flr,The Barn,Lower Eashing,Godalming,Surrey,GU7 2QF,OFFICES AND PREMISES,,"10,750","12,750","6,195.71",166.54,N,,,Y,N,0,N,0,N,Y,N,Pryer Construction UK Ltd,The Barn,Lower Eashing,Godalming,Surrey,,GU7 2QF
194530075,Grd Flr Front,The Barn,Lower Eashing,Godalming,Surrey,GU7 2QG,OFFICES AND PREMISES,,"10,250","12,000","5,907.54",80.46,N,,,Y,N,0,N,0,N,N,N,Carbon Blush Limited,Grd Flr Front,The Barn,Lower Eashing,Godalming,Surrey,GU7 2QG
194530081,The Stag Inn,Lower Eashing,Godalming,Surrey,,GU7 2QG,PUBLIC HOUSE AND PREMISES,"26,500","30,500","40,100","20,009.90",0.00,N,,,N,N,0,N,0,N,N,Y,Red Mist Leisure Ltd,The Wool Barn,Peper Harow,Godalming,,,GU8 6BQ
194530251,Greenways,Lower Eashing,Godalming,Surrey,,GU7 2QF,RIDING SCHOOL,"1,525","3,500","3,050","1,521.95",0.00,N,,,Y,N,0,N,0,N,N,N,Greenways Stables Ltd,Greenways,Lower Eashing,Godalming,Surrey,,GU7 2QF
194530255,"The Dairy, Greenways Studios",Greenways Farm,Lower Eashing,Godalming,Surrey,GU7 2QF,OFFICES AND PREMISES,"24,750","31,750","37,000","18,463.00",0.00,N,,,N,N,0,N,0,N,N,N,Lysander Associates Ltd,The Dairy Greenways Studios,Greenways Farm,Lower Eashing,Godalming,Surrey,GU7 2QF
194530257,"The Granary, Greenways Studios",Greenways Farm,Lower Eashing,Godalming,Surrey,GU7 2QF,OFFICES AND PREMISES,"14,250","18,250","21,250","10,603.75",0.00,N,,,N,Y,80,N,0,N,N,N,English Rural Housing Association,The Granary Greenways Studios,Greenways Farm,Lower Eashing,Godalming,Surrey,GU7 2QF
194530258,"Suite 1, The Stables, Greenways Studios",Greenways Farm,Lower Eashing,Godalming,Surrey,GU7 2QF,OFFICES AND PREMISES,"7,500","9,900","11,500","5,705.82",32.68,N,,,Y,N,0,N,0,N,N,N,Graphite Ltd,Suite 1 The Stables,Greenways Studios,Lower Eashing,Godalming,Surrey,GU7 2QF
194530259,"Suite 2, The Stables, Greenways Studios",Greenways Farm,Lower Eashing,Godalming,Surrey,GU7 2QF,OFFICES AND PREMISES,"6,300","8,300","9,700","4,783.67",56.63,N,,,Y,N,0,N,0,N,N,N,Amber Technical Solutions Limited,Suite 2 The Stables,Greenways Studios,Lower Eashing,Godalming,Surrey,GU7 2QF
194530293,"Ground Floor, The Mill",Abbey Mill Business Park,Lower Eashing,Godalming,,GU7 2QJ,OFFICES AND PREMISES,"49,250","55,000","63,000","34,398.00",0.00,N,,,N,N,0,N,0,N,N,N,Grange Management (Southern) Limited,Accounts Payable,6 More London,Tooley Street,London,,SE1 2DA
194530295,"Second Floor, The Mill",Abbey Mill Business Park,Lower Eashing,Godalming,,GU7 2QJ,OFFICES AND PREMISES,"35,750","40,250","47,250","23,577.75",0.00,N,,,N,N,0,N,0,N,N,N,RCS UK Ltd,Second Floor,The Mill,Abbey Mill Business Park,Lower Eashing,Godalming,GU7 2QT
